body,label
"A decade of good website design A decade of good website design  The web looks very different today than it did 10 years ago.  Back in 1994, Yahoo had only just launched, most websites were text-based and Amazon, Google and eBay had yet to appear. But, says usability guru Dr Jakob Nielsen, some things have stayed constant in that decade, namely the principles of what makes a site easy to use. Dr Nielsen has looked back at a decade of work on usability and considered whether the 34 core guidelines drawn up back then are relevant to the web of today. ""Roughly 80% of the things we found 10 years ago are still an issue today,"" he said. ""Some have gone away because users have changed and 10% have changed because technology has changed.""  Some design crimes, such as splash screens that get between a user and the site they are trying to visit, and web designers indulging their artistic urges have almost disappeared, said Dr Nielsen.  ""But there's great stability on usability concerns,"" he told the Online News News website. Dr Nielsen said the basic principles of usability, centring around ease of use and clear thinking about a site's total design, were as important as ever. ""It's necessary to be aware of these things as issues because they remain as such,"" he said. They are still important because the net has not changed as much as people thought it would. ""A lot of people thought that design and usability was only a temporary problem because broadband was taking off,"" he said. ""But there are a very small number of cases where usability issues go away because you have broadband.""  Dr Nielsen said the success of sites such as Google, Amazon, eBay and Yahoo showed that close attention to design and user needs was important. ""Those four sites are extremely profitable and extremely successful,"" said Dr Nielsen, adding that they have largely defined commercial success on the net.  ""All are based on user empowerment and make it easy for people to do things on the internet,"" he said. ""They are making simple but powerful tools available to the user. ""None of them have a fancy or glamorous look,"" he added, declaring himself surprised that these sites have not been more widely copied. In the future, Dr Nielsen believes that search engines will play an even bigger part in helping people get to grips with the huge amount of information online. ""They are becoming like the operating system to the internet,"" he said. But, he said, the fact that they are useful now does not meant that they could not do better. Currently, he said, search sites did not do a very good job of describing the information that they return in response to queries. Often people had to look at a website just to judge whether it was useful or not. Tools that watch the behaviour of people on websites to see what they actually find useful could also help refine results. Research by Dr Nielsen shows that people are getting more sophisticated in their use of search engines. The latest statistics on how many words people use on search engines shows that, on average, they use 2.2 terms. In 1994 only 1.3 words were used. ""I think it's amazing that we have seen a doubling in a 10-year period of those search terms,"" said Dr Nielsen.  You can hear more from Jakob Nielsen and web design on the Online News World Service programme, Go Digital",technology
"Apple attacked over sources row Apple attacked over sources row  Civil liberties group the Electronic Frontier Foundation (EFF) has joined a legal fight between three US online journalists and Apple.  Apple wants the reporters to reveal 20 sources used for stories which leaked information about forthcoming products, including the Mac Mini. The EFF, representing the reporters, has asked California's Superior court to stop Apple pursuing the sources. It argues that the journalists are protected by the American constitution. The EFF says the case threatens the basic freedoms of the press.  Apple is particularly keen to find the source for information about an unreleased product code-named Asteroid and has asked the journalists' e-mail providers to hand over communications relevant to that. ""Rather than confronting the issue of reporter's privilege head-on, Apple is going to the journalist's ISPs for his e-mails,"" said EFF lawyer Kurt Opsahl. ""This undermines a fundamental First Amendment right that protects all reporters. ""If the court lets Apple get away with this, and exposes the confidences gained by these reporters, potential confidential sources will be deterred from providing information to the media and the public will lose a vital outlet for independent news, analysis and commentary,"" he said. The case began in December 2004 when Apple asked a local Californian court to get the journalists to reveal their sources for articles published on websites AppleInsider.com and PowerPage.org.  Apple also sent requested information from the Nfox.com, the internet service provider of PowerPage's publisher Jason O-Grady. As well as looking at how far corporations can go in preventing information from being published, the case will also examine whether online journalists have the same privileges and protections as those writing for newspapers and magazines. The EFF has gained some powerful allies in its legal battle with Apple, including Professor Tom Goldstein, former dean of the Journalism School at the University of California and Dan Gillmor, a well-known Silicon Valley journalist. Apple was not immediately available for comment.",technology
"Apple iPod family expands market Apple iPod family expands market  Apple has expanded its iPod family with the release of its next generation of the digital music players.  Its latest challenges to the growing digital music gadget market include an iPod mini model which can hold 6GB compared to a previous 4GB. The company, which hopes to keep its dominant place in the digital music market, also said the gold coloured version of the mini would be dropped. A 30GB version has also been added to the iPod Photo family. The latest models have a longer battery life and their prices have been cut by an average of £40. The original iPod took an early lead in the digital music player market thanks to its large storage capacity and simple design.  During 2004 about 25 million portable players were sold, 10 million of which were Apple iPods. But analysts agree that the success is also down to its integration with the iTunes online store, which has given the company a 70% share of the legal download music market. Mike McGuire, a research director at analyst Gartner, told the Online News News website that Apple had done a good job in ""sealing off the market from competition"" so far. ""They have created a very seamless package which I think is the idea of the product - the design, function and the software are very impressive,"" he said. He added that the threat from others was always present, however. ""Creative, other Microsoft-partnered devices, Real, Sony and so on, are ratcheting up the marketing message and advertising,"" he said. Creative was very upbeat about how many of its Creative Zen players it had shipped by the end of last year, he said. Its second-generation models, like the Creative Zen Micro Photo, is due out in the summer. It will have 5GB of memory on board.  Digital music players are now the gadget of choice among young Americans, according to recent research by the Pew Internet and American Life Project. One in 10 US adults - 22 million people - now owns a digital music player of some sort. Sales of legally downloaded songs also rose more than tenfold in 2004, according to the record industry, with 200 million tracks bought online in the US and Europe in 12 months. The IFPI industry body said that the popularity of portable music players was behind the growth. Analysts say that the ease of use and growth of music services available on the net will continue to drive the trend towards portable music players.  People are also starting to use them in novel ways. Some are combining automatic syncing functions many of them have with other net functions to automatically distribute DIY radio shows, called podcasts. But 2005 will also see more competition from mobile phone operators who are keen to offer streaming services on much more powerful and sophisticated handsets. According to Mr McGuire, research suggests that people like the idea of building up huge libraries of music, which they can do with high-capacity storage devices, like iPods and Creative Zens. Mobiles do not yet have this capacity though, and there are issues about the ease of portability of mobile music. Mr McGuire said Apple was ensuring it kept a foot in the mobile music door with its recent deal with Motorola to produce a version of iTunes for Motorola phones.",technology
"Argonaut founder rebuilds empire Argonaut founder rebuilds empire  Jez San, the man behind the Argonaut games group which went into administration a week ago, has bought back most of the company.  The veteran games developer has taken over the Cambridge-based Just Add Monsters studios and the London subsidiary Morpheme. The Argonaut group went into administration due to a severe cash crisis, firing about half of its staff. In August it had warned of annual losses of £6m for the year to 31 July.  Jez San is one of the key figures in the UK's games industry. The developer, who received an OBE in 2002, was estimated to have been worth more than £200m at the peak of the dotcom boom.  He founded Argonaut in 1982 and has been behind titles such as 1993 Starfox game. More recently it was behind the Harry Potter games for the PlayStation. But, like all software developers, Argonaut needed a constant flow of deals with publishers. In August it warned of annual losses of £6m, blaming delays in signing new contracts and tough conditions in the software industry. The group's three subsidiaries were placed in administration a week ago, with Mr Sans resigning as the company's CEO and some 100 staff being fired. After the latest round of cuts, there were 80 workers at Argonaut headquarters in Edgware in north London, with 17 at its Morpheme offices in Kentish Town, London, and 22 at the Just Add Monsters base in Cambridge. Mr San has re-emerged, buying back Morpheme and Just Add Monsters. ""We are pleased to announce the sale of these two businesses as going concerns,"" said David Rubin of administrators David Rubin & Partners. ""This has saved over 40 jobs as well as the substantial employment claims that would have arisen had the sales not been achieved."" Mr Rubin said the administrators were in talks over the sale of the Argonaut software division in Edgware and were hopeful of finding a buyer. ""This is a very difficult time for all the employees there, but I salute their commitment to the business while we work towards a solution,"" he said. Some former employees are angry at the way cash crisis was handled. One told Online News News Online that the staff who had been fired had been ""financially ruined in the space of a day"".",technology
"BT program to beat dialler scams BT program to beat dialler scams  BT is introducing two initiatives to help beat rogue dialler scams, which can cost dial-up net users thousands.  From May, dial-up net users will be able to download free software to stop computers using numbers not on a user's ""pre-approved list"". Inadvertently downloaded by surfers, rogue diallers are programs which hijack modems and dial up a premium rate number when users log on. Thousands of UK dial-up users are believed to have been hit by the scam. Some people have faced phone bills of up to £2,000. BT's Modem Protection program will check numbers that are dialled by a computer and will block them if they have not been pre-approved, such as national and net service provider numbers. Icstis, the UK's premium rate services watchdog, said it had been looking for companies to take the lead in initiatives. ""The initiatives are very welcome,"" a spokesperson from Icstis told the Online News News website. ""We are very pleased to see they are putting into place new measures to protect consumers.""  The second initiative BT announced is an early warning system which will alert BT customers if there is unusual activity on their phone bills. If a bill rises substantially above its usual daily average, or if a call is made to a suspect number, a text or voice alert will be sent to the user's landline phone. As part of the clamp-down on rogue diallers, companies must now satisfy stringent conditions, including clear terms and conditions, information about how to delete diallers and responsibility for customer refunds. Any firm running a dialler without permission can now be closed down by Icstis. The watchdog brought in the action last October following a decision to license all companies which wanted to operate legitimate premium rate dialler services.  There are legitimate companies who offer services such as adult content, sports results and music downloads by charging a premium rate rather than by credit card BT said it had ploughed an enormous amount of effort into protecting people from the problem. It has already barred more than 1,000 premium rate numbers and has tried to raise public awareness about the scams. ""We now want to ensure there are even stronger safeguards for our customers, who we would urge to make use of these new options to protect themselves,"" said Gavin Patterson, group managing director for consumer the arm of BT. Both schemes have been undergoing trials in Ireland, and will be made available to 20 million BT customers from May.",technology
"Broadband in the UK growing fast Broadband in the UK growing fast  High-speed net connections in the UK are proving more popular than ever.  BT reports that more people signed up for broadband in the last three months than in any other quarter. The 600,000 connections take the total number of people in the UK signing up for broadband from BT to almost 3.3 million. Nationally more than 5 million browse the net via broadband. Britain now has among the highest number of broadband connections throughout the whole of Europe.  According to figures gathered by industry watchdog, Ofcom, the growth means that the UK has now surpassed Germany in terms of broadband users per 100 people. The UK total of 5.3 million translates into 7.5 connections per 100 people, compared to 6.7 in Germany and 15.8 in the Netherlands. The numbers of people signing up to broadband include those that get their service direct from BT or via the many companies that re-sell BT lines under their own name. Part of the surge in people signing up was due to BT stretching the reach of ADSL - the UK's most widely used way of getting broadband - beyond 6km.  Asymmetric Digital Subscriber Line technology lets ordinary copper phone lines support high data speeds. The standard speed is 512kbps, though faster connections are available. ""This breakthrough led to a dramatic increase in orders as we were suddenly able to satisfy the pent-up demand that existed in many areas,"" said Paul Reynolds, chief executive of BT Wholesale which provides phone lines that other firms re-sell. BT Retail, which sells net services under its own name, also had a good quarter and provided about 30% of the new broadband customers. This was a slight increase on the previous three months. Despite the good news about growth in broadband, figures from telecommunications regulator Ofcom show that BT faces increasing competition, and dwindling influence, in other sectors. Local Loop Unbundling, (LLU), in which BT rivals install their hardware in exchanges and take over the line to a customer's home or office, is growing steadily. Cable & Wireless and NTL have announced that they are investing millions to start offering LLU services. By the end of September more than 4.2 million phone lines were using so-called Carrier Pre-Section (CPS) services, such as TalkTalk and One.Tel, which route phone calls across non-BT networks from a local exchange. There are now more than 300 different firms offering CPS services and the percentage of people using BT lines for voice calls has shrunk to 55.4%.",technology
"California sets fines for spyware California sets fines for spyware  The makers of computer programs that secretly spy on what people do with their home PCs could face hefty fines in California.  From 1 January, a new law is being introduced to protect computer users from software known as spyware. The legislation, which was approved by Governor Arnold Schwarzenegger, is designed to safeguard people from hackers and help protect their personal information. Spyware is considered by computer experts to be one of the biggest nuisance and security threats facing PC users in the coming year. The software buries itself in computers and can collect a wide range of information. At its worst, it has the ability to hijack personal data, like passwords, login details and credit card numbers. The programs are so sophisticated they change frequently and become impossible to eradicate.  One form of spyware called adware has the ability to collect information on a computer user's web-surfing. It can result in people being bombarded with pop-up ads that are hard to close. In Washington, Congress has been debating four anti-spyware bills, but California is a step ahead. The state's Consumer Protection Against Spyware Act bans the installation of software that takes control of another computer. It also requires companies and websites to disclose whether their systems will install spyware. Consumers are able to seek up to $1,000 in damages if they think they have fallen victim to the intrusive software. The new law marks a continuing trend in California towards tougher privacy rights. A recent survey by Earthlink and Webroot found that 90% of PCs are infested with the surreptitious software and that, on average, each one is harbouring 28 separate spyware programs. Currently users wanting protection from spyware have turned to free programs such as Spybot and Ad-Aware.",technology
"DVD copy protection strengthened DVD copy protection strengthened  DVDs will be harder to copy thanks to new anti-piracy measures devised by copy protection firm Macrovision.  The pirated DVD market is enormous because current copy protection was hacked more than five years ago. Macrovision says its new RipGuard technology will thwart most, but not all, of the current DVD ripping (copying) programs used to pirate DVDs. ""RipGuard is designed to... reduce DVD ripping and the resulting supply of illegal peer to peer,"" said the firm. Macrovision said the new technology will work in ""nearly all"" current DVD players when applied to the discs, but it did not specify how many machines could have a problem with RipGuard. The new technology will be welcomed by Hollywood film studios which are increasingly relying on revenue from DVD sales.  The film industry has stepped up efforts to fight DVD piracy in the last 12 months, taking legal action against websites which offer pirated copies of DVD movies for download.  ""Ultimately, we see RipGuard DVD... evolving beyond anti-piracy, and towards enablement of legitimate online transactions, interoperability in tomorrow's digital home, and the upcoming high-definition formats,"" said Steve Weinstein, executive vice president and general manager of Macrovision's Entertainment Technologies Group. Macrovision said RipGuard was designed to plug the ""digital hole"" that was created by so-called DeCSS ripper software. It circumvents Content Scrambling System measures placed on DVDs and let people make perfect digital copies of copyrighted DVDs in minutes. Those copies could then be burned onto a blank DVD or uploaded for exchange to a peer-to-peer network. Macrovision said RipGuard would also prevent against ""rent, rip and return"" - where people would rent a DVD, copy it and then return the original. RipGuard is expected to be rolled out on DVDs from the middle of 2005, the company said. The new system works specifically to block most ripping programs - if used, those programs will now most likely crash, the company said. Macrovision has said that Rip Guard can be updated if hackers find a way around the new anti-copying measures.",technology
"Disney backs Sony DVD technology Disney backs Sony DVD technology  A next generation DVD technology backed by Sony has received a major boost.  Film giant Disney says it will produce its future DVDs using Sony's Blu-ray Disc technology, but has not ruled out a rival format developed by Toshiba. The two competing DVD formats, Blu-ray developed by Sony and others, and Toshiba's HD-DVD, have been courting top film studios for several months. The next generation of DVDs promise very high quality pictures and sound, as well as a lot of data. Both technologies use a blue laser to write information. It has a shorter wavelength so more data can be stored. Disney is the latest studio to announce which technology it is backing in a format battle which mirrors the 1980s Betamax versus VHS war. Sony lost out to JVC in that fight.  The current battle for Hollywood's hearts and minds is a crucial one because high-definition films will bring in billions of revenue and the studios would prefer to use one standard. Last month, Paramount, Universal and Warner Brothers said they were opting for the Toshiba and NEC-backed format, HD-DVD high-definition discs.  Those studios currently produce about 45% of DVD content. Sony Pictures Entertainment and MGM Studios have already staked their allegiance with the Blu-ray Disc Association, whose members also include technology companies Dell, Samsung and Matsushita. Twentieth Century Fox is still to announce which technology it will be supporting. If Fox decided to go with Blu-ray too, it would mean the format would have a 47% share of DVD content. Disney said its films would be available on the Blu-ray format when DVD players for the standard went on sale on North America and Japan, expected in 2006. Universal is to start producing films on the HD-DVD format in 2005, and Paramount will start releasing titles using the standard in 2006. Toshiba expects sales of HD-DVDs to reach 300bn yen ($2.9bn, £1.5bn) by 2010.",technology
"Dublin hi-tech labs to shut down  Dublin's hi-tech research laboratory, Media Labs Europe, is to shut down.  The research centre, which was started by the Irish government and the Massachusetts Institute of Technology, was a hotbed for technology concepts. Since its opening in 2000, the centre has developed ideas, such as implants for teeth, and also aimed to be a digital hub for start-ups in the area. The centre was supposed to be self-funded, but has failed to attract the private cash injection it needs. In a statement, Media Labs Europe said the decision to close was taken because neither the Irish Government nor the prestigious US-based Massachusetts Institute of Technology (MIT) was willing to fund it. Prime Minister Bertie Ahern had wanted to the centre to become a big draw for smaller hi-tech companies, in an attempt to regenerate the area.  About three dozen small firms were attracted to the area, but it is thought the effects of the dot.com recession damaged the Labs' long-term survival. The Labs needed about 10 million euros (US$13 million) a year from corporate sponsors to survive. ""In the end, it was too deep and too long a recession,"" said Simon Jones, the Labs' managing director. Ian Pearson, BT's futurologist, told the Online News News website that the closure was a ""real shame"". BT was just one of the companies that had worked with the Labs, looking at RFID tag developments and video conferencing. ""There were a lot of very talented, creative people there and they came up with some great ideas that were helping to ensure greater benefits of technology for society. ""I have no doubt that the individuals will be quickly snapped up by other research labs, but the synergies from them working as a team will be lost.""  Noel Dempsey, the government's communications minister, said Mr Ahern had been ""very committed"" to the project. ""He is, I know, very disappointed it has come to this. At the time it seemed to be the right thing to do,"" he said. ""Unfortunately the model is not a sustainable one in the current climate.""  During its five years, innovative and some unusual ideas for technologies were developed. In recent months, 14 patent applications had been filed by the Labs. Many concepts fed into science, engineering, and psychology as well as technology, but it is thought too few of the ideas were commercially viable in the near-term. Several research teams explored how which humans could react with technologies in ways which were entirely different. The Human Connectedness group, for example, developed the iBand, a bracelet which stored and exchanged information about you and your relationships. This information could be beamed to another wearer when two people shook hands. Other projects looked at using other human senses, like touch, to interact with devoices which could be embedded in the environment, or on the body itself. One project examined how brainwaves could directly control a computer game. The Labs, set up in an old Guinness brewery, housed around 100 people, made up of staff, researchers, students, collaborators and part-time undergraduate students. It is thought more than 50 people will lose their jobs when the Labs close on 1 February. According to its latest accounts, Media Lab Europe said it spent 8.16 million euros (about US$10.6 million) in 2003 and raised just 2.56 million euros (US$3.3 million).",technology
"Freeze on anti-spam campaign Freeze on anti-spam campaign  A campaign by Lycos Europe to target spam-related websites appears to have been put on hold.  Earlier this week the company released a screensaver that bombarded the sites with data to try to bump up the running costs of the websites. But the site hosting the screensaver now displays a pink graphic and the words ""Stay tuned"". No one at Lycos was available for comment on latest developments in its controversial anti-spam campaign.  Lycos Europe's ""Make love not spam"" campaign was intended as a way for users to fight back against the mountain of junk mail flooding inboxes. People were encouraged to download the screensaver which, when their PC was idle, would then send lots of data to sites that peddle the goods and services mentioned in spam messages. Lycos said the idea was to get the spam sites running at 95% capacity and generate big bandwidth bills for the spammers behind the sites. But the plan has proved controversial.  Monitoring firm Netcraft analysed response times for some of the sites targeted by the screensaver and found that a number were completely knocked offline.  The downing of the sites could dent Lycos claims that what it is doing does not amount to a distributed denial of service attack. In such attacks thousands of computers bombard sites with data in an attempt to overwhelm them. Laws in many countries do not explicitly outlaw such attacks but many nations are re-drafting computer use laws to make them specific offences. Lycos Europe now appears to have put the plan on hold. The site hosting the screensaver currently shows a holding page, with the words, ""Stay tuned"". The numerical internet address of the site has also changed. This is likely to be in response to spammers who have reportedly redirected traffic from their sites back to the Lycos screensaver site. The campaign has come under fire from some corners of the web. Many discussion groups have said that it set a dangerous precedent and could incite vigilantism. ""Attacking a spammer's website is like poking a grizzly bear sleeping in your back garden with a pointy stick,"" said Graham Cluley, senior technology consultant for Sophos. ""Not only is this screensaver similar in its approach to a potentially illegal distributed denial of service attack, but it also is in danger of turning innocent computer users into vigilantes, who may not be prepared for whatever retaliation the spammers care to dream up.""",technology
"Google to scan famous libraries  The libraries of five of the world's most important academic institutions are to be digitised by Google.  Scanned pages from books in the public domain will then be made available for search and reading online. The full libraries of Michigan and Stanford universities, as well as archives at Harvard, Oxford and the New York Public Library are included. Online pages from scanned books will not have adverts but will have links to online store Amazon, Google said.  ""The goal of the project is to unlock the wealth of information that is offline and bring it online,"" said Susan Wojcicki, director of product management at Google.  There will also be links to public libraries so that the books can be borrowed. Google will not be paid for providing for the links. It will take six years to digitise the full collection at Michigan, which contains seven million volumes. Users will only have access to extracts and bibliographies of copyrighted works. The New York library is allowing Google to include a small portion of books no longer covered by copyright.  Harvard is limiting its participation to 40,000 books, while Oxford wants Google to scan books originally published in the 19th Century and held in the Bodleian Library. A spokeswoman for Oxford University said the digitised books would include novels, poetry, political tracts and art books. ""Important works that are out of print or only available in a few libraries around the world will be made available to everyone,"" she said. About one million books will be scanned by Google, less than 15% of the total collection held in the Bodleian. ""We hope that Oxford's contribution to this project will be of scholarly use, as well as general interest, to people around the world,"" said Reg Carr, director of Oxford University Library Services.  ""It's a significant opportunity to bring our material to the rest of the world,"" said Paul LeClerc, president of the New York Public Library. ""It could solve an old problem: If people can't get to us, how can we get to them?"" ""This is the day the world changes,"" said John Wilkin, a University of Michigan librarian working with Google. ""It will be disruptive because some people will worry that this is the beginning of the end of libraries. ""But this is something we have to do to revitalise the profession and make it more meaningful.""",technology
"Halo 2 heralds traffic explosion  The growing popularity of online gaming could spell problems for net service firms, warns network monitoring company Sandvine.  It issued the warning following analysis which shows that traffic on the Xbox game network increased fourfold on the launch day of Halo 2. The 9 November traffic explosion has continued into December, said Sandvine. Service providers now need to make sure that their networks can cope with the increasing demands for bandwidth. As well as being a popular single-player title, Halo 2 can be connected to Microsoft's subscription-based broadband network, Xbox Live. Gamers who want to play online can create their own clan, or team, and take on others to see how well they compare.  But the surge in numbers and huge demands for bandwidth should be a wake-up call to the industry which must ensure that their networks can cope with the increases in traffic, said Sandvine's chief technology officer Marc Morin.  In a bid to cope and ease congestion, providers are increasingly making their networks intelligent, finding out who is using bandwidth and for what. It could become common to charge people for the amount of bandwidth they use. ""The explosion in Xbox Live traffic attributed to Halo 2 should be seen as a clarion call,"" he said. ""ISPs need to enhance the broadband experience for these high-end users by prioritising or reserving bandwidth for games,"" he added.  One of the main factors that spoils online gaming is ""lag"" in which there is a noticeable delay between a gamer clicking on a mouse or keyboard and what happens in the online gaming world. Gamers tend to migrate toward networks with the lowest ""lag"". Analysing traffic will become increasingly important for service providers if they are to hold on to bandwidth-hungry gamers said Lindsay Schroth, an analyst with research firm The Yankee Group. ""In the competitive broadband environment, operators need to differentiate the way they offer access to services like live-play gaming,"" she said. In countries such as Korea, which has high levels of fast net connections to homes, online gaming is hugely popular.",technology
"IBM frees 500 software patents IBM frees 500 software patents  Computer giant IBM says 500 of its software patents will be released into the open development community.  The move means developers will be able to use the technologies without paying for a licence from the company. IBM described the step as a ""new era"" in how it dealt with intellectual property and promised further patents would be made freely available. The patents include software for a range of practices, including text recognition and database management. Traditional technology business policy is to amass patents and despite IBM's announcement the company continues to follow this route.  IBM was granted 3,248 patents in 2004, more than any other firm in the US, the New York Times reports. For each of the past 12 years IBM has been granted more US patents than any other company. IBM has received 25,772 US patents in that period and reportedly has more than 40,000 current patents. In a statement, Dr John E. Kelly, IBM senior vice president, Technology and Intellectual Property, said: ""True innovation leadership is about more than just the numbers of patents granted. It's about innovating to benefit customers, partners and society.  ""Our pledge today is the beginning of a new era in how IBM will manage intellectual property."" In the past, IBM has supported the non-commercial operating system Linux although critics have said this was done only as an attempt to undermine Microsoft.  The company said it wanted to encourage other firms to release patents into what it called a ""patent commons"". Adam Jollans, IBM's world-wide Linux strategy manager, said the move was a genuine attempt to encourage innovation. ""We believe that releasing these patents will result in innovation moving more quickly. ""This is about encouraging collaboration and following a model much like academia."" Mr Jollans likened the plan for a patent commons to the way the internet was developed and said everyone could take advantage of the result of collaboration. ""The internet's impact has been on everyone. The benefits are there for everyone to take advantage of."" Stuart Cohen, chief executive of US firm Open Source Development Labs, said the move could mean a change in the way companies deal with patents.  ""I think other companies will follow suit,"" he said. But not everyone was as supportive. Florian Mueller, campaign manager of a group lobbying toprevent software patents becoming legal in the European Union,dismissed IBM's move as insubstantial. ""It's just diversionary tactics,"" wrote Mr Mueller, who leadsnosoftwarepatents.com, in a message on the group's website. ""Let's put this into perspective: We're talking aboutroughly one percent of IBM's worldwide patent portfolio. They filethat number of patents in about a month's time,"" he added. IBM will continue to hold the 500 patents but it has pledged to seek no royalties from the patents. The company said it would not place any restrictions on companies, groups or individuals who use them in open-source projects. Open source software is developed by programmers who offer the source code - the origins of the program - for free and allow others to adapt or improve the software. End users have the right to modify and redistribute the software, as well as the right to package and sell the software. Other areas covered by the patents released by IBM include storage management, simultaneous multiprocessing, image processing, networking and e-commerce.",technology
"Ink helps drive democracy in Asia  The Kyrgyz Republic, a small, mountainous state of the former Soviet republic, is using invisible ink and ultraviolet readers in the country's elections as part of a drive to prevent multiple voting.  This new technology is causing both worries and guarded optimism among different sectors of the population. In an effort to live up to its reputation in the 1990s as ""an island of democracy"", the Kyrgyz President, Askar Akaev, pushed through the law requiring the use of ink during the upcoming Parliamentary and Presidential elections. The US government agreed to fund all expenses associated with this decision.  The Kyrgyz Republic is seen by many experts as backsliding from the high point it reached in the mid-1990s with a hastily pushed through referendum in 2003, reducing the legislative branch to one chamber with 75 deputies. The use of ink is only one part of a general effort to show commitment towards more open elections - the German Embassy, the Soros Foundation and the Kyrgyz government have all contributed to purchase transparent ballot boxes.  The actual technology behind the ink is not that complicated. The ink is sprayed on a person's left thumb. It dries and is not visible under normal light.  However, the presence of ultraviolet light (of the kind used to verify money) causes the ink to glow with a neon yellow light. At the entrance to each polling station, one election official will scan voter's fingers with UV lamp before allowing them to enter, and every voter will have his/her left thumb sprayed with ink before receiving the ballot. If the ink shows under the UV light the voter will not be allowed to enter the polling station. Likewise, any voter who refuses to be inked will not receive the ballot. These elections are assuming even greater significance because of two large factors - the upcoming parliamentary elections are a prelude to a potentially regime changing presidential election in the Autumn as well as the echo of recent elections in other former Soviet Republics, notably Ukraine and Georgia. The use of ink has been controversial - especially among groups perceived to be pro-government.  Widely circulated articles compared the use of ink to the rural practice of marking sheep - a still common metaphor in this primarily agricultural society.  The author of one such article began a petition drive against the use of the ink. The greatest part of the opposition to ink has often been sheer ignorance. Local newspapers have carried stories that the ink is harmful, radioactive or even that the ultraviolet readers may cause health problems. Others, such as the aggressively middle of the road, Coalition of Non-governmental Organizations, have lauded the move as an important step forward. This type of ink has been used in many elections in the world, in countries as varied as Serbia, South Africa, Indonesia and Turkey. The other common type of ink in elections is indelible visible ink - but as the elections in Afghanistan showed, improper use of this type of ink can cause additional problems. The use of ""invisible"" ink is not without its own problems. In most elections, numerous rumors have spread about it.  In Serbia, for example, both Christian and Islamic leaders assured their populations that its use was not contrary to religion. Other rumours are associated with how to remove the ink - various soft drinks, solvents and cleaning products are put forward. However, in reality, the ink is very effective at getting under the cuticle of the thumb and difficult to wash off. The ink stays on the finger for at least 72 hours and for up to a week. The use of ink and readers by itself is not a panacea for election ills. The passage of the inking law is, nevertheless, a clear step forward towards free and fair elections."" The country's widely watched parliamentary elections are scheduled for 27 February.  David Mikosz works for the IFES, an international, non-profit organisation that supports the building of democratic societies.",technology
"Latest Opera browser gets vocal  Net browser Opera 8.0, due for official release at the end of next month, will be ""the most accessible browser on the market"", according to its authors.  The latest version of the net browser can be controlled by voice command and will read pages aloud. The voice features, based on IBM technology, are currently only available in the Windows version. Opera can also magnify text by up to 10 times and users can create ""style sheets"", its developers say. This will enable them to view pages with colours and fonts that they prefer. But the browser does not yet work well with screen reader software often used by blind people, so its accessibility features are more likely to appeal to those with some residual vision. ""Our mission was always to provide the best internet experience for everyone,"" said Opera spokeswoman, Berit Hanson. ""So we would obviously not want to exclude disabled computer users.""  Another feature likely to appeal to people with low vision is the ability to make pages fit to the screen width, which eliminates the need for horizontal scrolling.  The company points out that this will also appeal to anyone using Opera with a handheld device. The company says that features like voice activation are not solely aimed at visually impaired people. ""Our idea was to take a first step in making human-computer interaction more natural,"" said Ms Hanson. ""People are not always in a situation where they can access a keyboard, so this makes the web a more hands-free experience."" Unlike commercially available voice recognition software, Opera does not have to be ""trained"" to recognise an individual voice. Around 50 voice commands are available and users will have to wear a headset which incorporates a microphone. The voice recognition function is currently only available in English. Opera is free to download but a paid-for version comes without an ad banner in the top right hand corner and with extra support. Opera began life as a research project - a spin-off from Norwegian telecoms company Telenor. Its browser is used by an estimated 10 million people on a variety of operating systems and a number of different platforms.",technology
"Microsoft debuts security tools  Microsoft is releasing tools that clean up PCs harbouring viruses and spyware.  The virus-fighting program will be updated monthly and is a precursor to Microsoft releasing dedicated anti-virus software. Also being released is a software utility that will help users find and remove any spyware on their home computer. Although initially free it is thought that soon Microsoft will be charging users for the anti-spyware tool.  The anti-spyware tool is available now and the anti-virus utility is expected to be available later this month. Microsoft's Windows operating system has long been a favourite of people who write computer viruses because it is so ubiquitous and has many loopholes that can be exploited. It has proved such a tempting target that there are now thought to be more than 100,000 viruses and other malicious programs in existence. Latest research suggests that new variants of viruses are being cranked out at a rate of up to 200 per week. Spyware is surreptitious software that sneaks on to home computers, often without users' knowledge. In its most benign form it just bombards users with pop-up adverts or hijacks web browser settings. The most malicious forms steal confidential information or log every keystroke that users make. Surveys have shown that most PCs are infested with spyware. Research by technology firms Earthlink and Webroot revealed that 90% of Windows machine have the malicious software on board and, on average, each one harbours 28 separate spyware programs. Before now Microsoft has left the market for PC security software to specialist firms such as Symantec, McAfee, Trend Micro and many others. It said that its virus cleaning program would not stop machines being infected nor remove the need for other anti-virus programs. On spyware freely available programs such as Ad-Aware and Spybot have become widely used by people keen to keep the latest variants at bay. Microsoft's two security tools have emerged as a result of acquisitions the company has made over the last two years. In 2003 it bought Romanian firm GeCAD Software to get hold of its anti-virus technology. In December 2004 it bought New York-based anti-spyware firm Giant Company Software. Last year Microsoft also released the SP2 upgrade for Windows XP that closed many security loopholes in the software and made it easier for people to manage their anti-virus and firewall programs.",technology
